"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 23 09:21:18 GMT 2024","Fri Feb 23 09:21:18 GMT 2024","191","Onboarding","","","","","Login- Invalid Email",""
"failed","Fri Feb 23 09:22:36 GMT 2024","Fri Feb 23 09:22:37 GMT 2024","1065","Audit trail","","","","","Get audit trail",""
"failed","Fri Feb 23 09:22:25 GMT 2024","Fri Feb 23 09:22:26 GMT 2024","1031","Business","","","","","Get List of Businesses",""
"passed","Fri Feb 23 09:21:17 GMT 2024","Fri Feb 23 09:21:18 GMT 2024","1045","Onboarding","","","","","Login- Incorrect email",""
"passed","Fri Feb 23 09:21:47 GMT 2024","Fri Feb 23 09:21:49 GMT 2024","1603","Role","","","","","Update Role- Non existing role",""
"passed","Fri Feb 23 09:21:49 GMT 2024","Fri Feb 23 09:21:51 GMT 2024","1936","Role","","","","","Update Role- No permissions",""
"failed","Fri Feb 23 09:22:32 GMT 2024","Fri Feb 23 09:22:34 GMT 2024","1272","Business","","","","","Decline Business By ID",""
"failed","Fri Feb 23 09:22:35 GMT 2024","Fri Feb 23 09:22:36 GMT 2024","1033","Setting","","","","","Get List of documents",""
"passed","Fri Feb 23 09:22:04 GMT 2024","Fri Feb 23 09:22:06 GMT 2024","1933","Team member","","","","","Invite Team Member- Existing member",""
"passed","Fri Feb 23 09:22:16 GMT 2024","Fri Feb 23 09:22:22 GMT 2024","6682","Team member","","","","","Accept Invite",""
"failed","Fri Feb 23 09:22:29 GMT 2024","Fri Feb 23 09:22:32 GMT 2024","2423","Business","","","","","Activate Business By ID",""
"failed","Fri Feb 23 09:22:29 GMT 2024","Fri Feb 23 09:22:29 GMT 2024","297","Business","","","","","Get Business Documents By ID",""
"failed","Fri Feb 23 09:22:36 GMT 2024","Fri Feb 23 09:22:36 GMT 2024","176","Setting","","","","","Update document by id",""
"passed","Fri Feb 23 09:21:28 GMT 2024","Fri Feb 23 09:21:29 GMT 2024","1103","Onboarding","","","","","Forgot Password- Non existing email",""
"failed","Fri Feb 23 09:22:32 GMT 2024","Fri Feb 23 09:22:32 GMT 2024","343","Business","","","","","Approve Business By ID",""
"failed","Fri Feb 23 09:22:34 GMT 2024","Fri Feb 23 09:22:35 GMT 2024","1081","Setting","","","","","Add document",""
"passed","Fri Feb 23 09:21:35 GMT 2024","Fri Feb 23 09:21:39 GMT 2024","4098","Role","","","","","Create Role",""
"passed","Fri Feb 23 09:21:06 GMT 2024","Fri Feb 23 09:21:16 GMT 2024","10850","Onboarding","","","","","Login- Incorrect Password",""
"failed","Fri Feb 23 09:22:36 GMT 2024","Fri Feb 23 09:22:36 GMT 2024","167","Setting","","","","","Delete document by id",""
"failed","Fri Feb 23 09:22:22 GMT 2024","Fri Feb 23 09:22:23 GMT 2024","1110","Team member","","","","","Get List of Invited Team Members",""
"passed","Fri Feb 23 09:21:33 GMT 2024","Fri Feb 23 09:21:35 GMT 2024","1576","Role","","","","","Create Role- No permission",""
"passed","Fri Feb 23 09:21:18 GMT 2024","Fri Feb 23 09:21:18 GMT 2024","191","Onboarding","","","","","Login- Blank",""
"failed","Fri Feb 23 09:22:24 GMT 2024","Fri Feb 23 09:22:25 GMT 2024","151","Team member","","","","","Deactivate Team Member",""
"failed","Fri Feb 23 09:22:36 GMT 2024","Fri Feb 23 09:22:36 GMT 2024","221","Setting","","","","","Get document by id",""
"failed","Fri Feb 23 09:22:23 GMT 2024","Fri Feb 23 09:22:24 GMT 2024","1057","Team member","","","","","Update Team Member",""
"passed","Fri Feb 23 09:21:30 GMT 2024","Fri Feb 23 09:21:31 GMT 2024","1614","Onboarding","","","","","Reset Password",""
"passed","Fri Feb 23 09:22:06 GMT 2024","Fri Feb 23 09:22:07 GMT 2024","1758","Team member","","","","","Invite Team Member- Invalid email",""
"passed","Fri Feb 23 09:21:45 GMT 2024","Fri Feb 23 09:21:47 GMT 2024","1950","Role","","","","","Get Single Role",""
"failed","Fri Feb 23 09:22:32 GMT 2024","Fri Feb 23 09:22:32 GMT 2024","211","Business","","","","","Deactivate Business By ID",""
"passed","Fri Feb 23 09:22:00 GMT 2024","Fri Feb 23 09:22:02 GMT 2024","1938","Role","","","","","Deactivate Role",""
"failed","Fri Feb 23 09:22:26 GMT 2024","Fri Feb 23 09:22:29 GMT 2024","3318","Business","","","","","Get Business Details By ID",""
"failed","Fri Feb 23 09:22:25 GMT 2024","Fri Feb 23 09:22:25 GMT 2024","178","Team member","","","","","Activate Team Member",""
"failed","Fri Feb 23 09:22:14 GMT 2024","Fri Feb 23 09:22:16 GMT 2024","1119","Team member","","","","","Resend Team Member Invite",""
"passed","Fri Feb 23 09:22:07 GMT 2024","Fri Feb 23 09:22:14 GMT 2024","6954","Team member","","","","","Invite Team Member",""
"passed","Fri Feb 23 09:21:39 GMT 2024","Fri Feb 23 09:21:45 GMT 2024","6401","Role","","","","","Get Roles",""
"passed","Fri Feb 23 09:22:02 GMT 2024","Fri Feb 23 09:22:04 GMT 2024","1961","Role","","","","","Activate Role",""
"passed","Fri Feb 23 09:21:18 GMT 2024","Fri Feb 23 09:21:28 GMT 2024","10273","Onboarding","","","","","Login",""
"passed","Fri Feb 23 09:21:31 GMT 2024","Fri Feb 23 09:21:33 GMT 2024","1683","Role","","","","","Get Permissions",""
"passed","Fri Feb 23 09:21:29 GMT 2024","Fri Feb 23 09:21:30 GMT 2024","527","Onboarding","","","","","Forgot Password",""
"passed","Fri Feb 23 09:21:51 GMT 2024","Fri Feb 23 09:22:00 GMT 2024","9123","Role","","","","","Update Role",""
