"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Feb 22 17:54:31 GMT 2024","Thu Feb 22 17:54:31 GMT 2024","370","Setting","","","","","Get document by id",""
"passed","Thu Feb 22 17:53:52 GMT 2024","Thu Feb 22 17:53:58 GMT 2024","5859","Role","","","","","Get Roles",""
"passed","Thu Feb 22 17:53:45 GMT 2024","Thu Feb 22 17:53:46 GMT 2024","1082","Onboarding","","","","","Reset Password",""
"failed","Thu Feb 22 17:54:19 GMT 2024","Thu Feb 22 17:54:19 GMT 2024","191","Team member","","","","","Deactivate Team Member",""
"failed","Thu Feb 22 17:54:17 GMT 2024","Thu Feb 22 17:54:19 GMT 2024","1122","Team member","","","","","Update Team Member",""
"failed","Thu Feb 22 17:54:23 GMT 2024","Thu Feb 22 17:54:25 GMT 2024","1601","Business","","","","","Approve Business By ID",""
"failed","Thu Feb 22 17:54:30 GMT 2024","Thu Feb 22 17:54:31 GMT 2024","1072","Setting","","","","","Get List of documents",""
"failed","Thu Feb 22 17:54:13 GMT 2024","Thu Feb 22 17:54:14 GMT 2024","1099","Team member","","","","","Resend Team Member Invite",""
"failed","Thu Feb 22 17:54:25 GMT 2024","Thu Feb 22 17:54:27 GMT 2024","1911","Business","","","","","Deactivate Business By ID",""
"failed","Thu Feb 22 17:54:29 GMT 2024","Thu Feb 22 17:54:30 GMT 2024","1082","Setting","","","","","Add document",""
"failed","Thu Feb 22 17:54:22 GMT 2024","Thu Feb 22 17:54:23 GMT 2024","1216","Business","","","","","Activate Business By ID",""
"failed","Thu Feb 22 17:54:19 GMT 2024","Thu Feb 22 17:54:19 GMT 2024","196","Team member","","","","","Activate Team Member",""
"failed","Thu Feb 22 17:54:14 GMT 2024","Thu Feb 22 17:54:16 GMT 2024","2213","Team member","","","","","Accept Invite",""
"passed","Thu Feb 22 17:53:46 GMT 2024","Thu Feb 22 17:53:48 GMT 2024","1648","Role","","","","","Get Permissions",""
"failed","Thu Feb 22 17:54:20 GMT 2024","Thu Feb 22 17:54:22 GMT 2024","1670","Business","","","","","Get Business Details By ID",""
"passed","Thu Feb 22 17:54:00 GMT 2024","Thu Feb 22 17:54:10 GMT 2024","9190","Role","","","","","Update Role",""
"passed","Thu Feb 22 17:53:44 GMT 2024","Thu Feb 22 17:53:45 GMT 2024","1154","Onboarding","","","","","Forgot Password",""
"failed","Thu Feb 22 17:54:16 GMT 2024","Thu Feb 22 17:54:17 GMT 2024","1081","Team member","","","","","Get List of Invited Team Members",""
"failed","Thu Feb 22 17:54:11 GMT 2024","Thu Feb 22 17:54:12 GMT 2024","1171","Role","","","","","Activate Role",""
"passed","Thu Feb 22 17:53:58 GMT 2024","Thu Feb 22 17:54:00 GMT 2024","2219","Role","","","","","Get Single Role",""
"failed","Thu Feb 22 17:54:27 GMT 2024","Thu Feb 22 17:54:29 GMT 2024","1727","Business","","","","","Decline Business By ID",""
"failed","Thu Feb 22 17:54:31 GMT 2024","Thu Feb 22 17:54:32 GMT 2024","201","Setting","","","","","Delete document by id",""
"failed","Thu Feb 22 17:54:22 GMT 2024","Thu Feb 22 17:54:22 GMT 2024","335","Business","","","","","Get Business Documents By ID",""
"passed","Thu Feb 22 17:53:48 GMT 2024","Thu Feb 22 17:53:52 GMT 2024","4386","Role","","","","","Create Role",""
"failed","Thu Feb 22 17:54:32 GMT 2024","Thu Feb 22 17:54:33 GMT 2024","1069","Audit trail","","","","","Get audit trail",""
"failed","Thu Feb 22 17:54:19 GMT 2024","Thu Feb 22 17:54:20 GMT 2024","1213","Business","","","","","Get List of Businesses",""
"passed","Thu Feb 22 17:53:36 GMT 2024","Thu Feb 22 17:53:44 GMT 2024","8519","Onboarding","","","","","Login",""
"failed","Thu Feb 22 17:54:12 GMT 2024","Thu Feb 22 17:54:13 GMT 2024","1148","Team member","","","","","Invite Team Member",""
"failed","Thu Feb 22 17:54:10 GMT 2024","Thu Feb 22 17:54:11 GMT 2024","1117","Role","","","","","Deactivate Role",""
"failed","Thu Feb 22 17:54:31 GMT 2024","Thu Feb 22 17:54:31 GMT 2024","214","Setting","","","","","Update document by id",""
