"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 26 17:21:46 GMT 2024","Mon Feb 26 17:21:51 GMT 2024","5171","Role","","","","","Get Roles",""
"passed","Mon Feb 26 17:22:59 GMT 2024","Mon Feb 26 17:23:01 GMT 2024","2078","Business","","","","","Decline Business By ID",""
"passed","Mon Feb 26 17:21:39 GMT 2024","Mon Feb 26 17:21:41 GMT 2024","1917","Role","","","","","Get Permissions",""
"passed","Mon Feb 26 17:23:16 GMT 2024","Mon Feb 26 17:23:17 GMT 2024","1556","Setting","","","","","Get document by id- Invalid id",""
"passed","Mon Feb 26 17:22:07 GMT 2024","Mon Feb 26 17:22:09 GMT 2024","1842","Role","","","","","Deactivate Role",""
"passed","Mon Feb 26 17:22:36 GMT 2024","Mon Feb 26 17:22:38 GMT 2024","1823","Team member","","","","","Update Team Member Copy",""
"passed","Mon Feb 26 17:23:01 GMT 2024","Mon Feb 26 17:23:03 GMT 2024","1484","Setting","General","","","","Get General settings",""
"passed","Mon Feb 26 17:22:09 GMT 2024","Mon Feb 26 17:22:11 GMT 2024","1834","Role","","","","","Activate Role",""
"passed","Mon Feb 26 17:23:26 GMT 2024","Mon Feb 26 17:23:27 GMT 2024","1130","Employee","","","","","Get Employee Details By ID",""
"passed","Mon Feb 26 17:21:34 GMT 2024","Mon Feb 26 17:21:34 GMT 2024","122","Onboarding","","","","","Login- Blank",""
"passed","Mon Feb 26 17:22:20 GMT 2024","Mon Feb 26 17:22:26 GMT 2024","5854","Team member","","","","","Resend Team Member Invite",""
"passed","Mon Feb 26 17:22:55 GMT 2024","Mon Feb 26 17:22:57 GMT 2024","2558","Business","","","","","Approve Business By ID",""
"passed","Mon Feb 26 17:21:51 GMT 2024","Mon Feb 26 17:21:53 GMT 2024","1550","Role","","","","","Get Single Role - Non exiting Id",""
"passed","Mon Feb 26 17:23:26 GMT 2024","Mon Feb 26 17:23:26 GMT 2024","104","Employee","","","","","Get Employees List",""
"passed","Mon Feb 26 17:21:33 GMT 2024","Mon Feb 26 17:21:34 GMT 2024","964","Onboarding","","","","","Login- Incorrect email",""
"passed","Mon Feb 26 17:23:12 GMT 2024","Mon Feb 26 17:23:14 GMT 2024","1667","Setting","","","","","Add document",""
"passed","Mon Feb 26 17:21:42 GMT 2024","Mon Feb 26 17:21:46 GMT 2024","3846","Role","","","","","Create Role",""
"passed","Mon Feb 26 17:23:11 GMT 2024","Mon Feb 26 17:23:12 GMT 2024","1341","Setting","","","","","Add document- Missing document type",""
"passed","Mon Feb 26 17:22:48 GMT 2024","Mon Feb 26 17:22:50 GMT 2024","1982","Business","","","","","Get Business Details By ID",""
"passed","Mon Feb 26 17:22:39 GMT 2024","Mon Feb 26 17:22:41 GMT 2024","1827","Team member","","","","","Deactivate Team Member",""
"passed","Mon Feb 26 17:21:38 GMT 2024","Mon Feb 26 17:21:39 GMT 2024","1018","Onboarding","","","","","Reset Password",""
"passed","Mon Feb 26 17:23:19 GMT 2024","Mon Feb 26 17:23:21 GMT 2024","1806","Setting","","","","","Update document - Missing document type",""
"passed","Mon Feb 26 17:22:57 GMT 2024","Mon Feb 26 17:22:59 GMT 2024","2048","Business","","","","","Deactivate Business By ID",""
"passed","Mon Feb 26 17:22:26 GMT 2024","Mon Feb 26 17:22:26 GMT 2024","108","Team member","","","","","Accept Invite- Blank profile",""
"passed","Mon Feb 26 17:22:14 GMT 2024","Mon Feb 26 17:22:20 GMT 2024","6581","Team member","","","","","Invite Team Member",""
