"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Feb 23 08:55:22 GMT 2024","Fri Feb 23 08:55:22 GMT 2024","338","Business","","","","","Decline Business By ID",""
"passed","Fri Feb 23 08:54:29 GMT 2024","Fri Feb 23 08:54:34 GMT 2024","5440","Role","","","","","Get Roles",""
"failed","Fri Feb 23 08:55:21 GMT 2024","Fri Feb 23 08:55:21 GMT 2024","479","Business","","","","","Approve Business By ID",""
"passed","Fri Feb 23 08:54:19 GMT 2024","Fri Feb 23 08:54:20 GMT 2024","791","Onboarding","","","","","Forgot Password",""
"passed","Fri Feb 23 08:54:27 GMT 2024","Fri Feb 23 08:54:29 GMT 2024","1733","Role","","","","","Create Role- No permission",""
"failed","Fri Feb 23 08:55:24 GMT 2024","Fri Feb 23 08:55:25 GMT 2024","1163","Setting","","","","","Get List of documents",""
"passed","Fri Feb 23 08:54:45 GMT 2024","Fri Feb 23 08:54:47 GMT 2024","1991","Role","","","","","Deactivate Role",""
"failed","Fri Feb 23 08:55:18 GMT 2024","Fri Feb 23 08:55:19 GMT 2024","350","Business","","","","","Get Business Documents By ID",""
"passed","Fri Feb 23 08:54:21 GMT 2024","Fri Feb 23 08:54:23 GMT 2024","1614","Role","","","","","Get Permissions",""
"passed","Fri Feb 23 08:54:08 GMT 2024","Fri Feb 23 08:54:18 GMT 2024","10325","Onboarding","","","","","Login",""
"passed","Fri Feb 23 08:55:03 GMT 2024","Fri Feb 23 08:55:12 GMT 2024","8753","Team member","","","","","Accept Invite",""
"failed","Fri Feb 23 08:55:14 GMT 2024","Fri Feb 23 08:55:14 GMT 2024","255","Team member","","","","","Deactivate Team Member",""
"failed","Fri Feb 23 08:55:25 GMT 2024","Fri Feb 23 08:55:25 GMT 2024","191","Setting","","","","","Get document by id",""
"failed","Fri Feb 23 08:55:14 GMT 2024","Fri Feb 23 08:55:15 GMT 2024","1053","Business","","","","","Get List of Businesses",""
"failed","Fri Feb 23 08:55:15 GMT 2024","Fri Feb 23 08:55:18 GMT 2024","3083","Business","","","","","Get Business Details By ID",""
"passed","Fri Feb 23 08:54:20 GMT 2024","Fri Feb 23 08:54:21 GMT 2024","1070","Onboarding","","","","","Reset Password",""
"failed","Fri Feb 23 08:55:22 GMT 2024","Fri Feb 23 08:55:24 GMT 2024","1112","Setting","","","","","Add document",""
"passed","Fri Feb 23 08:54:56 GMT 2024","Fri Feb 23 08:55:03 GMT 2024","6577","Team member","","","","","Resend Team Member Invite",""
"failed","Fri Feb 23 08:55:12 GMT 2024","Fri Feb 23 08:55:13 GMT 2024","1093","Team member","","","","","Get List of Invited Team Members",""
"failed","Fri Feb 23 08:55:25 GMT 2024","Fri Feb 23 08:55:25 GMT 2024","199","Setting","","","","","Update document by id",""
"passed","Fri Feb 23 08:54:07 GMT 2024","Fri Feb 23 08:54:07 GMT 2024","257","Onboarding","","","","","Login- Invalid Email",""
"passed","Fri Feb 23 08:54:06 GMT 2024","Fri Feb 23 08:54:07 GMT 2024","1100","Onboarding","","","","","Login- Incorrect email",""
"passed","Fri Feb 23 08:54:50 GMT 2024","Fri Feb 23 08:54:56 GMT 2024","6817","Team member","","","","","Invite Team Member",""
"passed","Fri Feb 23 08:54:36 GMT 2024","Fri Feb 23 08:54:45 GMT 2024","9099","Role","","","","","Update Role",""
"failed","Fri Feb 23 08:55:25 GMT 2024","Fri Feb 23 08:55:25 GMT 2024","205","Setting","","","","","Delete document by id",""
"failed","Fri Feb 23 08:55:21 GMT 2024","Fri Feb 23 08:55:22 GMT 2024","765","Business","","","","","Deactivate Business By ID",""
"failed","Fri Feb 23 08:55:13 GMT 2024","Fri Feb 23 08:55:14 GMT 2024","1081","Team member","","","","","Update Team Member",""
"passed","Fri Feb 23 08:54:34 GMT 2024","Fri Feb 23 08:54:36 GMT 2024","2032","Role","","","","","Get Single Role",""
"passed","Fri Feb 23 08:54:07 GMT 2024","Fri Feb 23 08:54:08 GMT 2024","515","Onboarding","","","","","Login- Blank",""
"passed","Fri Feb 23 08:54:23 GMT 2024","Fri Feb 23 08:54:27 GMT 2024","4203","Role","","","","","Create Role",""
"failed","Fri Feb 23 08:55:25 GMT 2024","Fri Feb 23 08:55:26 GMT 2024","1091","Audit trail","","","","","Get audit trail",""
"failed","Fri Feb 23 08:55:19 GMT 2024","Fri Feb 23 08:55:21 GMT 2024","1998","Business","","","","","Activate Business By ID",""
"passed","Fri Feb 23 08:53:47 GMT 2024","Fri Feb 23 08:54:06 GMT 2024","19125","Onboarding","","","","","Login- Incorrect Password",""
"passed","Fri Feb 23 08:54:47 GMT 2024","Fri Feb 23 08:54:50 GMT 2024","2077","Role","","","","","Activate Role",""
"passed","Fri Feb 23 08:54:18 GMT 2024","Fri Feb 23 08:54:19 GMT 2024","1207","Onboarding","","","","","Forgot Password- Non existing email",""
"failed","Fri Feb 23 08:55:14 GMT 2024","Fri Feb 23 08:55:14 GMT 2024","202","Team member","","","","","Activate Team Member",""
